3961
1 2 3 4
12 22 5 7
12 24 2 6
12 27 1 4
12 28 9 6
12 29 6 4
12 30 9 9
12 33 5 9
12 34 7 2
12 35 7 6
12 36 10 8
12 37 9 10
12 38 3 4
12 39 6 7
12 40 5 9
12 41 3 8
12 44 8 9
12 45 8 6
12 46 9 10
12 47 3 10
12 48 1 2
12 49 8 3
12 50 6 1
12 51 7 2
12 52 5 7
12 53 5 4
12 54 3 6
12 55 2 3
12 56 4 10
12 57 5 1
12 60 10 8
12 61 9 7
12 64 8 3
12 65 6 7
12 66 5 8
12 67 6 5
12 68 6 4
12 70 9 8
12 71 3 8
12 73 4 2
12 74 2 10
12 75 7 7
12 78 1 4
12 79 2 5
12 80 10 3
12 81 6 8
12 82 9 4
12 84 6 1
12 85 7 10
12 86 7 3
12 87 6 7
12 88 6 7
12 89 10 8
12 90 9 4
12 91 7 5
12 92 6 6
12 93 1 6
12 94 3 1
12 95 4 9
12 96 4 10
12 97 6 7
12 98 9 5
12 99 1 8
13 15 2 1
13 16 1 1
13 18 2 9
13 19 9 8
13 21 3 6
13 22 2 9
13 23 4 3
13 24 10 3
13 26 3 1
13 29 2 9
13 30 7 8
13 31 10 6
13 32 5 2
13 33 8 6
13 34 4 2
13 35 7 3
13 36 3 6
13 37 3 7
13 38 4 1
13 40 9 1
13 41 3 7
13 42 6 5
13 43 8 5
13 44 7 1
13 45 6 4
13 46 9 7
13 47 2 9
13 48 7 7
13 49 9 3
13 50 9 5
13 51 3 7
13 52 7 6
13 53 3 8
13 54 4 3
13 55 7 3
13 56 6 7
13 57 10 3
13 59 10 7
13 60 10 6
13 61 4 8
13 62 8 7
13 63 8 3
13 64 5 10
13 65 1 9
13 66 1 10
13 68 9 10
13 69 10 9
13 70 2 9
13 71 1 6
13 72 8 4
13 74 6 3
13 75 1 3
13 78 5 6
13 79 7 4
13 80 6 10
13 81 9 4
13 83 9 4
13 84 6 7
13 85 3 4
13 86 1 9
13 87 9 5
13 88 3 2
13 89 2 4
13 91 8 1
13 92 5 3
13 93 8 3
13 94 4 5
13 96 2 9
13 97 4 7
13 98 4 9
13 100 7 1
14 15 8 5
14 16 8 9
14 17 7 4
14 18 3 10
14 19 1 6
14 21 3 6
14 22 4 2
14 23 5 2
14 25 6 7
14 26 5 4
14 27 8 10
14 30 7 3
14 32 8 3
14 34 2 1
14 35 6 2
14 36 2 10
14 37 9 7
14 38 8 4
14 39 8 6
14 40 6 5
14 41 1 6
14 42 10 7
14 43 9 10
14 44 5 9
14 45 3 2
14 46 6 10
14 47 5 8
14 48 6 8
14 49 8 7
14 51 10 7
14 52 9 5
14 53 3 8
14 56 3 6
14 59 3 7
14 60 1 7
14 61 1 9
14 62 5 5
14 63 6 1
14 64 6 10
14 65 7 9
14 66 4 2
14 67 4 3
14 68 10 10
14 69 2 2
14 70 2 10
14 71 7 8
14 72 6 8
14 74 8 8
14 76 8 10
14 78 3 7
14 79 1 8
14 80 2 2
14 81 2 10
14 83 2 1
14 84 9 8
14 85 5 2
14 86 7 3
14 87 7 4
14 88 1 1
14 90 5 7
14 91 4 1
14 92 5 9
14 93 2 9
14 94 3 2
14 95 3 4
14 96 7 10
14 97 1 3
14 98 4 10
14 100 4 6
15 17 7 10
15 19 3 5
15 20 3 7
15 21 3 7
15 22 9 10
15 23 5 8
15 24 8 3
15 25 5 3
15 27 9 10
15 28 1 3
15 29 2 1
15 30 4 3
15 31 7 9
15 32 2 5
15 33 8 9
15 35 7 2
15 36 7 6
15 37 4 1
15 38 3 6
15 39 5 4
15 40 5 1
15 41 5 9
15 42 7 6
15 43 8 3
15 44 5 8
15 45 9 7
15 46 1 4
15 48 4 4
15 50 5 1
15 51 5 6
15 52 1 1
15 53 4 9
15 55 1 9
15 56 8 4
15 57 10 3
15 58 9 6
15 59 6 8
15 60 10 4
15 61 4 2
15 63 8 9
15 64 3 4
15 65 8 3
15 66 2 4
15 67 2 3
15 68 9 8
15 69 8 8
15 70 5 2
15 71 4 10
15 72 2 2
15 73 7 9
15 74 6 2
15 76 10 3
15 77 7 2
15 79 2 6
15 80 1 9
15 81 9 5
15 82 8 3
15 83 1 7
15 84 10 7
15 85 9 5
15 86 10 8
15 87 7 4
15 88 8 4
15 89 8 3
15 90 1 8
15 91 8 6
15 92 1 6
15 95 1 1
15 96 3 8
15 99 6 8
16 17 7 5
16 18 6 2
16 20 2 10
16 21 3 5
16 22 9 7
16 24 2 1
16 25 3 2
16 26 8 4
16 27 3 10
16 28 6 6
16 29 4 10
16 30 9 1
16 31 6 3
16 32 7 10
16 33 10 9
16 35 6 5
16 36 8 3
16 38 3 5
16 39 5 3
16 40 9 2
16 41 2 10
16 42 1 6
16 43 3 7
16 45 2 5
16 46 2 6
16 47 2 10
16 49 1 4
16 50 9 8
16 51 5 6
16 52 2 1
16 53 4 4
16 54 10 4
16 55 7 4
16 56 1 6
16 57 7 6
16 59 9 6
16 60 5 3
16 62 9 5
16 63 10 6
16 64 6 1
16 65 1 7
16 66 5 7
16 67 10 8
16 68 4 2
16 69 8 3
16 70 2 6
16 71 10 5
16 73 9 6
16 74 1 10
16 75 5 5
16 77 1 9
16 78 5 4
16 79 8 9
16 80 9 10
16 81 3 5
16 82 5 4
16 83 10 5
16 85 4 6
16 86 8 6
16 87 1 10
16 88 2 10
16 89 1 4
16 90 8 3
16 91 3 10
16 92 6 3
16 93 8 9
16 94 8 4
16 95 2 2
16 96 8 9
16 97 7 9
16 98 5 1
16 99 5 10
16 100 6 1
17 19 5 10
17 20 1 5
17 21 5 8
17 22 8 3
17 23 10 2
17 24 1 1
17 25 4 10
17 26 1 9
17 27 6 6
17 31 4 2
17 32 9 4
17 33 8 4
17 34 5 1
17 35 5 7
17 37 6 6
17 39 9 5
17 40 4 4
17 42 10 3
17 43 9 1
17 44 2 7
17 45 4 6
17 46 7 4
17 47 8 8
17 48 8 7
17 50 2 1
17 52 5 8
17 53 5 4
17 55 7 6
17 56 2 3
17 57 7 2
17 59 1 6
17 60 7 9
17 61 8 6
17 62 10 7
17 63 7 7
17 64 3 6
17 66 4 6
17 67 6 8
17 68 5 6
17 69 8 8
17 70 9 5
17 71 10 10
17 72 7 5
17 73 2 10
17 75 3 3
17 76 3 10
17 77 1 9
17 78 4 1
17 79 4 1
17 80 3 2
17 81 5 3
17 82 3 8
17 84 1 9
17 85 4 1
17 86 10 10
17 87 5 3
17 88 9 7
17 89 7 1
17 90 7 10
17 91 3 2
17 92 3 4
17 93 4 2
17 95 6 7
17 96 3 1
17 98 7 9
17 99 10 8
17 100 6 9
18 19 6 6
18 22 8 7
18 23 5 10
18 24 5 9
18 26 3 6
18 27 6 1
18 30 4 5
18 31 5 1
18 32 3 4
18 36 3 7
18 37 7 7
18 38 4 9
18 39 4 3
18 43 7 1
18 44 4 1
18 45 5 9
18 47 6 5
18 48 8 7
18 49 1 4
18 50 4 3
18 51 4 5
18 52 7 4
18 53 1 10
18 54 9 7
18 55 9 3
18 56 6 2
18 57 6 6
18 58 2 8
18 59 6 10
18 60 1 5
18 62 8 3
18 63 9 8
18 64 1 10
18 65 4 5
18 66 10 7
18 67 2 10
18 68 1 7
18 69 6 2
18 70 9 9
18 71 9 4
18 72 5 4
18 73 1 7
18 74 3 8
18 75 2 8
18 76 2 9
18 77 1 9
18 78 9 4
18 80 10 7
18 81 6 9
18 82 2 6
18 83 6 10
18 84 9 5
18 85 7 8
18 87 10 8
18 88 4 5
18 89 10 5
18 90 9 4
18 92 6 10
18 94 10 3
18 95 10 2
18 97 2 9
18 98 1 2
18 99 5 10
19 20 2 9
19 21 3 4
19 22 2 5
19 23 6 3
19 24 8 4
19 25 10 8
19 27 4 1
19 28 2 8
19 29 1 2
19 30 3 2
19 31 5 8
19 32 2 3
19 33 1 2
19 34 1 1
19 35 5 1
19 37 9 2
19 38 5 8
19 39 10 4
19 40 4 5
19 41 5 2
19 42 3 1
19 44 7 10
19 45 2 5
19 48 9 10
19 50 7 3
19 51 1 1
19 52 9 2
19 53 3 3
19 54 1 6
19 55 1 6
19 56 4 9
19 59 4 10
19 60 4 9
19 62 3 7
19 63 2 7
19 65 1 4
19 66 7 8
19 67 8 5
19 70 8 9
19 71 7 10
19 72 4 1
19 73 10 4
19 74 7 7
19 75 3 2
19 76 4 5
19 77 5 1
19 80 3 4
19 81 1 4
19 82 9 2
19 83 2 2
19 84 5 1
19 85 10 6
19 86 6 2
19 88 2 8
19 89 7 8
19 91 2 3
19 93 7 3
19 95 3 7
19 96 6 10
19 98 3 9
19 100 4 7
20 21 9 8
20 23 3 7
20 24 8 1
20 25 4 6
20 26 3 4
20 27 9 6
20 28 5 2
20 29 6 6
20 30 10 2
20 31 4 4
20 32 6 10
20 33 9 5
20 34 4 3
20 36 8 1
20 40 1 7
20 41 8 9
20 42 2 7
20 43 10 9
20 44 9 8
20 45 4 10
20 46 7 1
20 47 9 8
20 48 1 5
20 49 8 8
20 50 5 10
20 51 5 8
20 52 8 4
20 54 1 10
20 55 8 3
20 56 4 6
20 57 2 9
20 58 8 9
20 59 7 6
20 60 4 5
20 62 10 6
20 63 3 3
20 64 2 3
20 65 6 1
20 67 8 4
20 68 3 1
20 69 10 4
20 70 4 9
20 73 1 4
20 74 4 7
20 75 5 4
20 76 4 9
20 77 1 10
20 79 3 6
20 80 8 2
20 81 6 3
20 82 4 10
20 83 4 5
20 84 5 7
20 85 6 8
20 86 10 4
20 87 3 7
20 88 5 4
20 91 8 5
20 92 6 3
20 93 4 8
20 95 4 2
20 96 6 3
20 97 9 4
20 98 6 5
20 99 1 5
20 100 3 3
21 23 10 2
21 24 6 7
21 25 3 10
21 26 8 10
21 27 3 10
21 28 5 7
21 29 6 7
21 30 1 4
21 31 6 10
21 32 1 4
21 34 5 6
21 36 1 8
21 37 10 4
21 39 9 2
21 40 4 5
21 42 3 4
21 43 5 8
21 44 9 9
21 45 6 3
21 46 1 6
21 47 10 10
21 48 5 5
21 49 9 7
21 50 4 9
21 51 1 2
21 53 9 9
21 55 6 6
21 58 5 2
21 59 9 9
21 60 5 5
21 61 3 4
21 63 4 4
21 64 3 8
21 65 3 1
21 66 3 6
21 67 1 8
21 68 6 4
21 70 4 2
21 72 3 5
21 73 9 7
21 75 3 1
21 76 10 10
21 77 6 1
21 78 5 3
21 79 8 6
21 80 4 9
21 82 7 8
21 83 5 4
21 84 2 6
21 85 1 10
21 86 3 5
21 87 3 1
21 88 2 1
21 89 6 4
21 90 6 7
21 93 2 3
21 94 2 3
21 95 6 6
21 97 3 8
21 98 9 7
21 99 8 6
21 100 7 8
22 23 10 6
22 25 1 5
22 26 6 7
22 27 10 2
22 28 6 7
22 30 2 8
22 32 10 4
22 33 9 9
22 34 6 3
22 35 5 2
22 36 10 4
22 37 2 10
22 39 7 4
22 40 3 3
22 41 7 6
22 42 6 9
22 43 4 2
22 44 2 9
22 45 4 1
22 47 3 10
22 50 6 5
22 52 5 1
22 53 9 4
22 54 1 9
22 55 7 9
22 56 9 2
22 57 8 1
22 58 3 2
22 60 7 9
22 61 7 3
22 63 8 4
22 64 6 2
22 65 2 3
22 67 2 6
22 69 4 7
22 70 4 7
22 71 9 6
22 72 9 9
22 73 3 9
22 74 10 5
22 75 5 10
22 76 3 2
22 77 9 1
22 79 8 10
22 81 9 3
22 82 3 5
22 83 1 9
22 84 5 3
22 85 1 2
22 86 3 6
22 87 8 2
22 88 5 8
22 89 8 8
22 91 7 10
22 93 7 7
22 94 6 10
22 95 9 2
22 96 9 3
22 97 5 6
22 98 4 8
22 99 3 1
22 100 1 10
23 24 3 2
23 25 2 5
23 26 6 1
23 27 10 5
23 28 7 8
23 29 8 5
23 30 9 3
23 31 6 1
23 32 6 4
23 33 9 2
23 35 10 4
23 37 3 1
23 38 6 10
23 39 1 1
23 40 8 1
23 42 9 7
23 43 2 4
23 45 3 8
23 46 10 1
23 47 6 3
23 49 9 4
23 50 4 8
23 51 3 10
23 52 2 3
23 53 6 5
23 54 3 8
23 57 4 6
23 58 3 1
23 59 10 8
23 60 7 3
23 61 4 9
23 62 3 7
23 63 10 5
23 64 1 2
23 66 1 10
23 67 3 1
23 68 8 1
23 69 4 4
23 70 3 3
23 71 10 8
23 72 1 10
23 73 8 10
23 75 5 2
23 78 6 2
23 79 4 4
23 80 1 4
23 81 10 2
23 82 2 5
23 83 3 3
23 84 10 10
23 86 6 6
23 88 3 8
23 89 1 7
23 90 8 7
23 91 5 1
23 92 1 2
23 94 9 3
23 95 5 10
23 96 6 8
23 97 5 9
23 98 6 9
23 99 8 5
23 100 10 10
24 25 2 10
24 26 8 2
24 27 3 3
24 28 2 2
24 29 10 6
24 30 5 2
24 32 7 3
24 33 5 2
24 34 2 1
24 35 7 2
24 36 10 1
24 37 1 3
24 38 9 3
24 39 3 6
24 40 7 8
24 41 7 2
24 42 4 8
24 43 2 6
24 44 7 6
24 45 9 6
24 46 5 9
24 47 10 5
24 49 7 9
24 51 6 3
24 53 3 2
24 54 1 3
24 55 1 10
24 57 1 7
24 58 6 7
24 59 2 9
24 60 6 6
24 61 10 10
24 62 7 4
24 63 3 2
24 64 6 2
24 65 9 4
24 66 1 4
24 67 6 3
24 68 4 2
24 69 4 3
24 70 3 10
24 71 1 3
24 72 9 6
24 73 7 10
24 74 8 6
24 76 8 10
24 77 2 9
24 78 3 1
24 79 1 5
24 80 10 9
24 81 10 4
24 82 8 9
24 84 5 8
24 85 6 10
24 86 2 6
24 88 3 3
24 89 10 7
24 90 1 5
24 91 6 10
24 92 4 7
24 93 2 2
24 94 3 5
24 97 1 4
24 98 2 3
25 26 3 8
25 27 6 3
25 28 1 8
25 29 4 3
25 30 6 7
25 31 5 9
25 32 6 9
25 33 4 5
25 34 10 10
25 35 1 4
25 38 6 7
25 39 5 6
25 40 8 7
25 41 9 6
25 42 6 9
25 43 4 6
25 44 2 6
25 46 2 2
25 47 5 3
25 48 2 1
25 49 7 2
25 50 6 6
25 51 4 5
25 53 4 3
25 54 2 3
25 55 10 7
25 56 5 7
25 57 7 5
25 58 4 3
25 59 4 2
25 60 10 2
25 61 6 7
25 62 2 6
25 64 1 8
25 66 1 10
25 67 1 7
25 68 4 4
25 69 7 4
25 70 3 5
25 71 4 9
25 72 7 7
25 74 4 3
25 75 3 8
25 76 8 7
25 77 3 2
25 78 2 1
25 79 3 9
25 80 7 10
25 81 6 8
25 82 9 7
25 83 7 1
25 84 5 9
25 85 9 1
25 86 1 7
25 87 6 8
25 88 2 6
25 90 5 1
25 91 7 5
25 92 1 1
25 93 5 5
25 94 5 7
25 95 5 4
25 96 6 8
25 97 2 1
25 98 3 2
26 27 2 9
26 29 2 1
26 30 3 10
26 32 5 6
26 33 4 7
26 34 3 8
26 35 9 3
26 36 3 6
26 37 7 10
26 39 5 5
26 41 10 8
26 42 3 6
26 45 8 3
